Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
f0f3445c-75b1-31d3-9268-4091d8c3a2ba,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,39.984799,-82.98504399999999,6145665000,0.0,10
ca4b1a4d-5f7f-3d05-99aa-635e0efc0146,MOUNT CARMEL ST ANN'S,500 SOUTH CLEVELAND AVENUE,WESTERVILLE,OH,43081,40.123435,-82.913324,6148984000,0.0,31
c0227244-2b3a-3c92-9299-8e9483ace7c3,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,39.984799,-82.98504399999999,6145669978,0.0,13
f01f35ff-902d-3e8b-a296-aa063c051437,MOUNT CARMEL WEST,793 WEST STATE STREET,COLUMBUS,OH,43222,39.984799,-82.98504399999999,6142345000,0.0,10
836162e7-dfdd-3d78-a108-54b8ab883ff9,MERCY HOSPITAL FAIRFIELD,3000 MACK ROAD,FAIRFIELD,OH,45014,39.847026,-83.29970300000002,5138707197,0.0,3
992497e4-2e04-3529-ace3-a13d222812f5,OHIO STATE UNIVERSITY HOSPITALS,410 WEST 10TH AVENUE,COLUMBUS,OH,43210,39.984799,-82.98504399999999,6142939700,0.0,15
89175f55-c4db-3811-9f02-ace98572541f,LAKE HEALTH,7590 AUBURN ROAD,CONCORD,OH,44077,40.220213,-83.146822,4409539600,0.0,1
fdd84f2e-dd2f-3912-976d-b1c0ae22d1d2,DOCTORS HOSPITAL,5100 WEST  BROAD STREET,COLUMBUS,OH,43228,39.984799,-82.98504399999999,6145441000,0.0,8
f41e456f-9a47-3c5e-b147-7c230da09287,WOODS AT PARKSIDE THE,349 OLDE RIDENOUR ROAD,COLUMBUS,OH,43230,39.984799,-82.98504399999999,6144712552,0.0,9
79389473-544e-30eb-a077-14b774d6fbfe,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,7333 SMITH'S MILL ROAD,NEW ALBANY,OH,43054,40.083073,-82.798908,6147756600,0.0,3
a207ee06-2a0a-38ae-874c-bc3c7ec32c9f,DUBLIN METHODIST HOSPITAL,7500 HOSPITAL AVENUE,DUBLIN,OH,43016,40.111304,-83.14431400000002,6145448000,0.0,28
a1d1bdc6-1829-31c8-b23d-cd8a04980419,DILEY RIDGE MEDICAL CENTER,7911 DILEY ROAD,CANAL WINCHESTER,OH,43110,39.839871,-82.81610699999997,6148387910,0.0,14
25ef4c15-3d4e-39ca-8b40-cde7937b3133,NATIONWIDE CHILDREN'S HOSPITAL,700 CHILDREN'S DRIVE,COLUMBUS,OH,43205,39.984799,-82.98504399999999,6147222000,0.0,17
84b6bfc8-948f-3cd2-b2f5-21927679ddc9,JACK STONEBURNER AND ASSOCIATES LLC,5655 N HIGH ST,WORTHINGTON,OH,43085-3958,40.096813,-83.020174,614-505-6977,0.0,110
97b83944-b20f-33cb-ae7a-c02c9cd5b224,MARK DRAKE DC LLC,1702 HILL RD N,PICKERINGTON,OH,43147-8880,39.890963,-82.7717,614-861-0898,0.0,98
b0e24437-d116-3ee5-8268-e21804e7510b,PCP1678,5791 ZARLEY ST B,NEW ALBANY,OH,43054-7091,40.083073,-82.798908,614-600-2225,0.0,25
be3e0954-69c0-3f6e-b300-950b2253e3e6,PCP2046,6827 N HIGH ST,WORTHINGTON,OH,43085-2517,40.096813,-83.020174,614-436-5070,0.0,33
06615f2f-fc35-3f94-b7c2-a17ac112bade,PCP3098,6180 LINWORTH RD,WORTHINGTON,OH,43085-2812,40.096813,-83.020174,614-848-5211,0.0,50
d888032e-5bcc-3d94-b0d0-c88a27f1f174,REYNOLDSBURG VISION ASSOCIATES INC,7721 E MAIN ST,REYNOLDSBURG,OH,43068-1211,39.959583,-82.79555400000001,614-861-0950,0.0,59
49428b31-4bc7-3540-9ae6-7a6446d16ddc,OHIO EAR INSTITUTE LLC,387 COUNTY LINE RD W,WESTERVILLE,OH,43082-6077,40.1168,-82.917456,614-891-9190,0.0,33
83a64a12-8de8-39d7-9a0a-3549a8e1f667,PCP5197,3736 N HIGH ST,COLUMBUS,OH,43214-3523,39.983784,-82.986659,614-262-1181,0.0,32
1756681f-41bf-3618-9cf5-14a01644b0ad,ALIX CHIROPRACTIC AND REHAB CENTER,6880 PERIMETER DR A,DUBLIN,OH,43016-8047,40.111304,-83.14431400000001,614-791-0077,0.0,66
5a97e6ae-f013-3110-8750-ca1080618d95,PCP9371,38 E COLUMBUS ST,PICKERINGTON,OH,43147-2316,39.890963,-82.7717,614-920-9902,0.0,57
965b675c-d5f6-3d61-aedf-2702ac48aff2,COLUMBUS CHIROPRACTIC AND REHABILITATION CENTER  INC.,6077 FRANTZ RD,DUBLIN,OH,43017-3373,40.111304,-83.14431400000001,614-389-4473,0.0,28
ded55f31-a025-3cfe-b663-ea9983085392,TRI-VILLAGE CHIROPRACTIC INC,1400 W 5TH AVE,COLUMBUS,OH,43212-2901,39.983784,-82.986659,614-486-6755,0.0,32
ea0124f3-455c-3607-9849-68c9aa233943,PCP11408,2691 E MAIN ST,BEXLEY,OH,43209-2535,39.965358,-82.93447900000001,614-231-2951,0.0,802
12c18dba-91e2-323e-95ae-94955f84026c,RICHARD C MCCLURG  OD AND WILLIAM MURRAY  OD LLC,20 S HIGH ST,CANAL WINCHESTER,OH,43110-1251,39.839871,-82.81610699999999,614-837-7725,0.0,67
0696b7cf-8506-380b-868b-3863e530f554,PCP12332,60 W COLUMBUS ST,PICKERINGTON,OH,43147-1256,39.890963,-82.7717,614-425-8617,0.0,93
949a1fd9-2bf3-3ab3-93b5-8c454e67bcbf,CENTRAL OHIO EYECARE  INC,71 CLAIREDAN DR,POWELL,OH,43065-8064,40.168677,-83.078774,614-438-0100,0.0,32
1621004b-e599-39af-950d-74ffa46d7223,PCP13019,881 HIGH ST,WORTHINGTON,OH,43085-4109,40.096813,-83.020174,614-847-1100,0.0,32
5f24f48a-9264-3f11-ad37-e0b62bc31a64,PCP13067,417 HILL RD N,PICKERINGTON,OH,43147-1310,39.890963,-82.7717,614-834-4364,0.0,106
623c94d1-bb4c-352f-b217-cb4a1ac7d557,MICHAEL S. BERK  O.D. INC.,943 E JOHNSTOWN RD,GAHANNA,OH,43230-1851,40.036747,-82.879862,614-476-2015,0.0,37
978ecbe1-1b8e-326c-b1af-04e54a333fdb,PCP14420,139 WATERFORD DR,DUBLIN,OH,43017-1148,40.111304,-83.14431400000001,614-529-9966,0.0,21
e603fe28-eb22-3f70-b106-e7a7adfd3691,PCP15761,7215 SAWMILL RD,DUBLIN,OH,43016-5001,40.111304,-83.14431400000001,614-761-1101,0.0,5
cd004f5a-8963-34f3-96b7-bf77836d0500,PCP17588,2049 STRINGTOWN RD,GROVE CITY,OH,43123-2930,39.866504,-83.066418,614-871-5656,0.0,29
31fedb9c-6758-3b4f-ac70-1925b4af0d40,SCIOTO EYE CARE,2203 STRINGTOWN RD,GROVE CITY,OH,43123-2928,39.866504,-83.066418,614-539-3937,0.0,29
313635ff-8a3a-3e29-9f75-9c557041a1fa,PCP18202,778 S CASSINGHAM RD,COLUMBUS,OH,43209-2404,39.983784,-82.986659,614-638-0060,0.0,74
7d9df9ac-9cfa-3f77-868b-00f40a17e2ad,PCP19316,870 HIGH ST,WORTHINGTON,OH,43085-4141,40.096813,-83.020174,614-888-2225,0.0,80
498d4fc8-dcbe-38cb-9716-e8fff386f426,PERIMETER WEST EYE CARE,6850 PERIMETER DR A,DUBLIN,OH,43016-8047,40.111304,-83.14431400000001,614-789-5559,0.0,47
b108becf-1db7-367c-9cb6-04eabf9337b8,POWELL VISION CENTER  INC,3998 POWELL RD,POWELL,OH,43065-7662,40.168677,-83.078774,614-336-3727,0.0,144
fdb7b142-c796-396f-a400-696f62701d3a,PCP20400,7625 HOSPITAL DR,DUBLIN,OH,43016-9649,40.111304,-83.14431400000001,614-717-1800,0.0,47
